Air Quality Station EoI Code,Year,NO2,O3,PM10,PM2_5,Altitude,Latitude,Longitude,Station_Type,Station_Area,City,Green_Ratio,Population_Density
IT1915A,2016,6.913,63.435,,9.0,165.0,43.9328,12.6275,Background,Rural,San Clemente,0.9671995378647764,284.0
IT1915A,2017,5.696,76.348,,8.0,165.0,43.9328,12.6275,Background,Rural,San Clemente,0.9671995378647764,284.0
IT1915A,2018,5.375,71.826,,10.0,165.0,43.9328,12.6275,Background,Rural,San Clemente,0.9671995378647764,284.0
IT1915A,2019,4.25,71.125,,9.0,165.0,43.9328,12.6275,Background,Rural,San Clemente,0.9671995378647764,284.0
IT1915A,2020,5.958,72.25,,9.0,165.0,43.9328,12.6275,Background,Rural,San Clemente,0.9671995378647764,284.0
IT1915A,2021,9.261,70.917,,8.0,165.0,43.9328,12.6275,Background,Rural,San Clemente,0.9671995378647764,284.0
IT1915A,2022,7.083,70.792,,9.0,165.0,43.9328,12.6275,Background,Rural,San Clemente,0.9671995378647764,284.0
IT1915A,2023,5.875,60.083,,8.0,165.0,43.9328,12.6275,Background,Rural,San Clemente,0.9671995378647764,284.0
IT1915A,2024,5.542,70.042,,7.0,165.0,43.9328,12.6275,Background,Rural,San Clemente,0.9671995378647764,284.0
IT1918A,2015,17.043,52.696,23.0,15.0,9.0,44.825,11.6497,Background,Urban,Ferrara,0.8839670089163019,321.0
IT1918A,2016,14.522,53.87,21.0,11.0,9.0,44.825,11.6497,Background,Urban,Ferrara,0.8839670089163019,321.0
IT1918A,2017,14.565,55.087,22.0,12.0,9.0,44.825,11.6497,Background,Urban,Ferrara,0.8839670089163019,321.0
IT1918A,2018,14.304,51.957,23.0,13.0,9.0,44.825,11.6497,Background,Urban,Ferrara,0.8839670089163019,321.0
IT1918A,2019,14.833,52.208,21.0,12.0,9.0,44.825,11.6497,Background,Urban,Ferrara,0.8839670089163019,321.0
IT1918A,2020,13.417,53.667,19.0,12.0,9.0,44.825,11.6497,Background,Urban,Ferrara,0.8839670089163019,321.0
IT1918A,2021,13.542,50.5,19.0,12.0,9.0,44.825,11.6497,Background,Urban,Ferrara,0.8839670089163019,321.0
IT1918A,2022,11.667,57.042,21.0,11.0,9.0,44.825,11.6497,Background,Urban,Ferrara,0.8839670089163019,321.0
IT1918A,2023,9.625,53.708,19.0,13.0,9.0,44.825,11.6497,Background,Urban,Ferrara,0.8839670089163019,321.0
IT1918A,2024,8.542,53.292,18.0,11.0,9.0,44.825,11.6497,Background,Urban,Ferrara,0.8839670089163019,321.0
IT1919A,2015,11.174,53.261,,15.0,0.0,44.7417,11.9422,Background,Rural,Ostellato,0.9471978136524519,32.0
IT1919A,2016,9.522,58.652,,11.0,0.0,44.7417,11.9422,Background,Rural,Ostellato,0.9471978136524519,32.0
IT1919A,2017,10.864,60.739,,12.0,0.0,44.7417,11.9422,Background,Rural,Ostellato,0.9471978136524519,32.0
IT1919A,2018,10.174,59.435,,12.0,0.0,44.7417,11.9422,Background,Rural,Ostellato,0.9471978136524519,32.0
IT1919A,2019,9.875,57.292,,13.0,0.0,44.7417,11.9422,Background,Rural,Ostellato,0.9471978136524519,32.0
IT1919A,2020,8.833,57.583,,11.0,0.0,44.7417,11.9422,Background,Rural,Ostellato,0.9471978136524519,32.0
IT1919A,2021,10.208,57.917,,12.0,0.0,44.7417,11.9422,Background,Rural,Ostellato,0.9471978136524519,32.0
IT1919A,2022,10.0,63.083,,12.0,0.0,44.7417,11.9422,Background,Rural,Ostellato,0.9471978136524519,32.0
IT1919A,2023,9.455,59.5,,11.0,0.0,44.7417,11.9422,Background,Rural,Ostellato,0.9471978136524519,32.0
IT1919A,2024,7.458,54.667,,10.0,0.0,44.7417,11.9422,Background,Rural,Ostellato,0.9471978136524519,32.0
IT1921A,2015,9.273,49.792,26.0,16.0,4.0,44.9278,11.1779,Background,Rural,Mirandola,0.888053168556363,181.0
IT1921A,2016,9.375,50.542,24.0,15.0,4.0,44.9278,11.1779,Background,Rural,Mirandola,0.888053168556363,181.0
IT1921A,2017,10.25,52.917,23.0,15.0,4.0,44.9278,11.1779,Background,Rural,Mirandola,0.888053168556363,181.0
IT1921A,2018,11.174,55.0,22.0,14.0,4.0,44.9278,11.1779,Background,Rural,Mirandola,0.888053168556363,181.0
IT1921A,2019,11.333,49.375,24.0,15.0,4.0,44.9278,11.1779,Background,Rural,Mirandola,0.888053168556363,181.0
IT1921A,2020,10.083,50.792,22.0,14.0,4.0,44.9278,11.1779,Background,Rural,Mirandola,0.888053168556363,181.0
IT1921A,2021,9.125,50.0,21.0,14.0,4.0,44.9278,11.1779,Background,Rural,Mirandola,0.888053168556363,181.0
IT1921A,2022,10.542,54.25,24.0,14.0,4.0,44.9278,11.1779,Background,Rural,Mirandola,0.888053168556363,181.0
IT1921A,2023,9.0,49.333,22.0,14.0,4.0,44.9278,11.1779,Background,Rural,Mirandola,0.888053168556363,181.0
IT1921A,2024,10.875,50.792,21.0,13.0,4.0,44.9278,11.1779,Background,Rural,Mirandola,0.888053168556363,181.0
IT1924A,2015,17.522,41.826,,24.0,48.0,44.9894,10.0192,Background,Rural,Besenzone,1.0,39.0
IT1924A,2016,17.304,41.304,,19.0,48.0,44.9894,10.0192,Background,Rural,Besenzone,1.0,39.0
IT1924A,2017,18.043,42.478,,21.0,48.0,44.9894,10.0192,Background,Rural,Besenzone,1.0,39.0
IT1924A,2018,17.409,45.375,,19.0,48.0,44.9894,10.0192,Background,Rural,Besenzone,1.0,39.0
IT1924A,2019,15.833,50.125,,18.0,48.0,44.9894,10.0192,Background,Rural,Besenzone,1.0,39.0
IT1924A,2020,15.0,47.833,,16.0,48.0,44.9894,10.0192,Background,Rural,Besenzone,1.0,39.0
IT1924A,2021,17.375,46.0,,15.0,48.0,44.9894,10.0192,Background,Rural,Besenzone,1.0,39.0
IT1924A,2022,14.708,50.391,,15.0,48.0,44.9894,10.0192,Background,Rural,Besenzone,1.0,39.0
IT1924A,2023,14.391,47.667,,12.0,48.0,44.9894,10.0192,Background,Rural,Besenzone,1.0,39.0
IT1924A,2024,10.5,45.667,,11.0,48.0,44.9894,10.0192,Background,Rural,Besenzone,1.0,39.0
IT1927A,2015,13.708,45.833,,14.0,1.0,44.5265,11.9814,Background,Rural,Alfonsine,0.953113702057218,109.0
IT1927A,2016,10.833,44.083,,12.0,1.0,44.5265,11.9814,Background,Rural,Alfonsine,0.953113702057218,109.0
IT1927A,2017,13.542,43.125,,13.0,1.0,44.5265,11.9814,Background,Rural,Alfonsine,0.953113702057218,109.0
IT1927A,2018,9.542,40.542,,14.0,1.0,44.5265,11.9814,Background,Rural,Alfonsine,0.953113702057218,109.0
IT1927A,2019,10.292,44.833,,14.0,1.0,44.5265,11.9814,Background,Rural,Alfonsine,0.953113702057218,109.0
IT1927A,2020,9.565,47.208,,12.0,1.0,44.5265,11.9814,Background,Rural,Alfonsine,0.953113702057218,109.0
IT1927A,2021,10.417,47.25,,11.0,1.0,44.5265,11.9814,Background,Rural,Alfonsine,0.953113702057218,109.0
IT1927A,2022,10.542,50.083,,13.0,1.0,44.5265,11.9814,Background,Rural,Alfonsine,0.953113702057218,109.0
IT1927A,2023,8.667,42.208,,13.0,1.0,44.5265,11.9814,Background,Rural,Alfonsine,0.953113702057218,109.0
IT1927A,2024,9.167,39.708,,13.0,1.0,44.5265,11.9814,Background,Rural,Alfonsine,0.953113702057218,109.0
IT1932A,2022,9.991,,18.7,11.1,58.0,40.3644,18.1731,Traffic,Urban,Lecce,0.8382146189821108,394.0
IT1932A,2023,10.913,,17.6,10.1,58.0,40.3644,18.1731,Traffic,Urban,Lecce,0.8382146189821108,394.0
IT1932A,2024,10.145,,18.8,10.3,58.0,40.3644,18.1731,Traffic,Urban,Lecce,0.8382146189821108,394.0
IT1936A,2015,33.783,,33.0,21.0,1.0,45.4383,12.2056,Industrial,Suburban,Venezia,0.18730745319593092,601.0
IT1936A,2016,27.652,,29.0,17.0,1.0,45.4383,12.2056,Industrial,Suburban,Venezia,0.18730745319593092,601.0
IT1936A,2017,26.13,,30.0,18.0,1.0,45.4383,12.2056,Industrial,Suburban,Venezia,0.18730745319593092,601.0
IT1936A,2018,25.87,,32.0,20.0,1.0,45.4383,12.2056,Industrial,Suburban,Venezia,0.18730745319593092,601.0
IT1936A,2019,26.957,,26.0,18.0,1.0,45.4383,12.2056,Industrial,Suburban,Venezia,0.18730745319593092,601.0
IT1936A,2020,21.364,,26.0,18.0,1.0,45.4383,12.2056,Industrial,Suburban,Venezia,0.18730745319593092,601.0
IT1936A,2021,23.174,,24.0,17.0,1.0,45.4383,12.2056,Industrial,Suburban,Venezia,0.18730745319593092,601.0
IT1936A,2022,23.913,,25.0,14.0,1.0,45.4383,12.2056,Industrial,Suburban,Venezia,0.18730745319593092,601.0
IT1936A,2023,20.609,,24.0,13.0,1.0,45.4383,12.2056,Industrial,Suburban,Venezia,0.18730745319593092,601.0
IT1936A,2024,23.13,,23.0,12.0,1.0,45.4383,12.2056,Industrial,Suburban,Venezia,0.18730745319593092,601.0
IT1938A,2015,24.932,64.727,18.66,12.13,230.0,39.3134,16.2452,Background,Urban,Cosenza,0.7500596397983501,1673.0
IT1938A,2016,20.305,59.767,17.94,11.66,230.0,39.3134,16.2452,Background,Urban,Cosenza,0.7500596397983501,1673.0
IT1938A,2017,22.835,59.066,17.29,11.65,230.0,39.3134,16.2452,Background,Urban,Cosenza,0.7500596397983501,1673.0
IT1938A,2018,23.499,59.409,21.2,12.04,230.0,39.3134,16.2452,Background,Urban,Cosenza,0.7500596397983501,1673.0
IT1938A,2019,18.57,62.877,20.15,12.08,230.0,39.3134,16.2452,Background,Urban,Cosenza,0.7500596397983501,1673.0
IT1938A,2020,14.424,61.702,17.0,10.94,230.0,39.3134,16.2452,Background,Urban,Cosenza,0.7500596397983501,1673.0
IT1938A,2021,18.352,65.376,17.19,12.28,230.0,39.3134,16.2452,Background,Urban,Cosenza,0.7500596397983501,1673.0
IT1938A,2022,16.3,68.267,16.23,10.32,230.0,39.3134,16.2452,Background,Urban,Cosenza,0.7500596397983501,1673.0
IT1940A,2015,11.012,71.963,22.33,12.22,11.0,38.2298,16.2552,Background,Urban,Locri,0.8524259434095922,460.0
IT1940A,2016,8.954,69.095,19.79,10.05,11.0,38.2298,16.2552,Background,Urban,Locri,0.8524259434095922,460.0
IT1940A,2017,9.008,69.811,18.76,9.25,11.0,38.2298,16.2552,Background,Urban,Locri,0.8524259434095922,460.0
IT1940A,2018,7.303,73.317,19.35,10.69,11.0,38.2298,16.2552,Background,Urban,Locri,0.8524259434095922,460.0
IT1940A,2019,7.842,71.767,19.16,9.97,11.0,38.2298,16.2552,Background,Urban,Locri,0.8524259434095922,460.0
IT1940A,2020,8.169,67.573,17.35,7.16,11.0,38.2298,16.2552,Background,Urban,Locri,0.8524259434095922,460.0
IT1940A,2021,11.563,64.497,18.51,6.25,11.0,38.2298,16.2552,Background,Urban,Locri,0.8524259434095922,460.0
IT1940A,2022,8.555,71.94,19.42,5.89,11.0,38.2298,16.2552,Background,Urban,Locri,0.8524259434095922,460.0
IT1943A,2020,13.621,,16.179,9.691,4.0,44.3149,9.3236,Traffic,Urban,Chiavari,0.6812938029531601,2268.0
IT1947A,2015,9.609,,17.6,9.56,56.0,39.0667,9.0089,Background,Urban,Sarroch,0.8785893249016565,72.0
IT1947A,2016,8.708,,17.0,8.91,56.0,39.0667,9.0089,Background,Urban,Sarroch,0.8785893249016565,72.0
IT1947A,2017,9.668,,16.5,8.18,56.0,39.0667,9.0089,Background,Urban,Sarroch,0.8785893249016565,72.0
IT1947A,2018,8.213,55.572,15.9,9.809,56.0,39.0667,9.0089,Background,Urban,Sarroch,0.8785893249016565,72.0
IT1947A,2019,7.535,52.603,14.0,6.634,56.0,39.0667,9.0089,Background,Urban,Sarroch,0.8785893249016565,72.0
IT1947A,2020,5.223,49.24,14.0,6.385,56.0,39.0667,9.0089,Background,Urban,Sarroch,0.8785893249016565,72.0
IT1947A,2021,6.778,67.613,16.0,6.1,56.0,39.0667,9.0089,Background,Urban,Sarroch,0.8785893249016565,72.0
IT1947A,2022,7.966,64.726,20.0,6.814,56.0,39.0667,9.0089,Background,Urban,Sarroch,0.8785893249016565,72.0
IT1947A,2023,7.644,67.033,18.9,7.568,56.0,39.0667,9.0089,Background,Urban,Sarroch,0.8785893249016565,72.0
IT1947A,2024,8.414,58.003,19.3,6.712,56.0,39.0667,9.0089,Background,Urban,Sarroch,0.8785893249016565,72.0
IT1948A,2015,13.833,62.417,25.0,15.0,258.0,44.808,8.3103,Background,Rural,Vinchio,1.0000000000000229,56.0
IT1948A,2016,11.333,69.143,20.0,13.0,258.0,44.808,8.3103,Background,Rural,Vinchio,1.0000000000000229,56.0
IT1948A,2017,9.792,72.042,23.0,15.0,258.0,44.808,8.3103,Background,Rural,Vinchio,1.0000000000000229,56.0
IT1948A,2018,9.333,64.364,22.0,15.0,258.0,44.808,8.3103,Background,Rural,Vinchio,1.0000000000000229,56.0
IT1948A,2019,9.833,72.0,18.0,13.0,258.0,44.808,8.3103,Background,Rural,Vinchio,1.0000000000000229,56.0
IT1948A,2020,8.917,71.417,18.0,12.0,258.0,44.808,8.3103,Background,Rural,Vinchio,1.0000000000000229,56.0
IT1948A,2021,7.417,70.292,19.0,12.0,258.0,44.808,8.3103,Background,Rural,Vinchio,1.0000000000000229,56.0
IT1948A,2022,7.958,73.875,23.0,12.0,258.0,44.808,8.3103,Background,Rural,Vinchio,1.0000000000000229,56.0
IT1948A,2023,8.708,73.792,18.0,11.0,258.0,44.808,8.3103,Background,Rural,Vinchio,1.0000000000000229,56.0
IT1948A,2024,8.609,64.875,14.0,10.0,258.0,44.808,8.3103,Background,Rural,Vinchio,1.0000000000000229,56.0
IT1953A,2022,9.444,63.377,22.2,12.5,50.0,40.1681,18.1736,Industrial,Suburban,Galatina,0.8736660170080065,309.0
IT1953A,2023,7.994,65.964,22.2,12.2,50.0,40.1681,18.1736,Industrial,Suburban,Galatina,0.8736660170080065,309.0
IT1953A,2024,7.294,60.403,20.0,10.6,50.0,40.1681,18.1736,Industrial,Suburban,Galatina,0.8736660170080065,309.0
IT1962A,2015,31.12,51.39,20.5,11.0,170.0,41.4789,14.0333,Background,Urban,Venafro,0.9410341922973325,229.0
IT1962A,2016,22.813,42.617,24.0,14.0,170.0,41.4789,14.0333,Background,Urban,Venafro,0.9410341922973325,229.0
IT1962A,2017,29.12,52.571,21.5,18.0,170.0,41.4789,14.0333,Background,Urban,Venafro,0.9410341922973325,229.0
IT1962A,2018,24.732,46.909,22.442,16.2,170.0,41.4789,14.0333,Background,Urban,Venafro,0.9410341922973325,229.0
IT1962A,2019,17.669,47.035,25.0,15.0,170.0,41.4789,14.0333,Background,Urban,Venafro,0.9410341922973325,229.0
IT1962A,2020,13.972,41.742,25.0,16.0,170.0,41.4789,14.0333,Background,Urban,Venafro,0.9410341922973325,229.0
IT1962A,2021,,,24.0,16.0,170.0,41.4789,14.0333,Background,Urban,Venafro,0.9410341922973325,229.0
IT1962A,2022,20.12,42.803,26.0,15.0,170.0,41.4789,14.0333,Background,Urban,Venafro,0.9410341922973325,229.0
IT1962A,2023,19.32,45.993,27.0,15.0,170.0,41.4789,14.0333,Background,Urban,Venafro,0.9410341922973325,229.0
IT1962A,2024,19.544,37.845,26.0,19.0,170.0,41.4789,14.0333,Background,Urban,Venafro,0.9410341922973325,229.0
IT1965A,2015,31.167,46.539,30.9,21.5,76.0,45.3028,9.4953,Background,Urban,Lodi,0.7860480952104966,1090.0
IT1965A,2016,29.003,45.796,26.4,19.9,76.0,45.3028,9.4953,Background,Urban,Lodi,0.7860480952104966,1090.0
IT1965A,2017,28.08,49.262,27.2,19.1,76.0,45.3028,9.4953,Background,Urban,Lodi,0.7860480952104966,1090.0
IT1965A,2019,25.595,51.184,24.6,17.2,76.0,45.3028,9.4953,Background,Urban,Lodi,0.7860480952104966,1090.0
IT1965A,2020,22.867,50.822,25.5,18.7,76.0,45.3028,9.4953,Background,Urban,Lodi,0.7860480952104966,1090.0
IT1965A,2021,21.742,55.419,24.6,17.5,76.0,45.3028,9.4953,Background,Urban,Lodi,0.7860480952104966,1090.0
IT1965A,2022,20.738,49.325,26.8,18.1,76.0,45.3028,9.4953,Background,Urban,Lodi,0.7860480952104966,1090.0
IT1965A,2023,20.186,51.02,23.5,17.7,76.0,45.3028,9.4953,Background,Urban,Lodi,0.7860480952104966,1090.0
IT1965A,2024,17.534,43.882,23.7,16.6,76.0,45.3028,9.4953,Background,Urban,Lodi,0.7860480952104966,1090.0
IT1967A,2015,19.21,28.4,21.7,17.2,290.0,46.1686,9.8803,Background,Urban,Sondrio,0.8277356271689241,1015.0
IT1967A,2016,19.374,28.651,19.2,15.3,290.0,46.1686,9.8803,Background,Urban,Sondrio,0.8277356271689241,1015.0
IT1967A,2017,18.672,40.438,20.0,15.1,290.0,46.1686,9.8803,Background,Urban,Sondrio,0.8277356271689241,1015.0
IT1967A,2019,13.615,37.638,17.7,13.7,290.0,46.1686,9.8803,Background,Urban,Sondrio,0.8277356271689241,1015.0
IT1967A,2020,11.546,40.16,17.4,13.8,290.0,46.1686,9.8803,Background,Urban,Sondrio,0.8277356271689241,1015.0
IT1967A,2021,15.293,42.027,18.2,13.9,290.0,46.1686,9.8803,Background,Urban,Sondrio,0.8277356271689241,1015.0
IT1967A,2022,13.388,44.648,21.0,14.9,290.0,46.1686,9.8803,Background,Urban,Sondrio,0.8277356271689241,1015.0
IT1967A,2023,11.305,39.342,19.1,13.3,290.0,46.1686,9.8803,Background,Urban,Sondrio,0.8277356271689241,1015.0
IT1967A,2024,11.87,34.435,17.3,13.5,290.0,46.1686,9.8803,Background,Urban,Sondrio,0.8277356271689241,1015.0
IT1975A,2015,23.682,37.826,28.0,20.0,61.0,45.0383,9.6692,Background,Urban,Piacenza,0.7179059777184548,868.0
IT1975A,2016,21.87,40.783,23.0,17.0,61.0,45.0383,9.6692,Background,Urban,Piacenza,0.7179059777184548,868.0
IT1975A,2017,21.739,42.87,26.0,19.0,61.0,45.0383,9.6692,Background,Urban,Piacenza,0.7179059777184548,868.0
IT1975A,2018,21.261,46.958,24.0,18.0,61.0,45.0383,9.6692,Background,Urban,Piacenza,0.7179059777184548,868.0
IT1975A,2019,19.75,50.667,23.0,17.0,61.0,45.0383,9.6692,Background,Urban,Piacenza,0.7179059777184548,868.0
IT1975A,2020,16.708,51.739,22.0,16.0,61.0,45.0383,9.6692,Background,Urban,Piacenza,0.7179059777184548,868.0
IT1975A,2021,18.792,51.792,23.0,16.0,61.0,45.0383,9.6692,Background,Urban,Piacenza,0.7179059777184548,868.0
IT1975A,2022,17.25,51.875,26.0,17.0,61.0,45.0383,9.6692,Background,Urban,Piacenza,0.7179059777184548,868.0
IT1975A,2023,13.333,53.875,23.0,16.0,61.0,45.0383,9.6692,Background,Urban,Piacenza,0.7179059777184548,868.0
IT1975A,2024,11.818,44.417,23.0,14.0,61.0,45.0383,9.6692,Background,Urban,Piacenza,0.7179059777184548,868.0
IT1977A,2017,26.522,,21.0,13.0,5.0,42.5175,14.1483,Traffic,Urban,Montesilvano,0.678053013840861,2291.0
IT1977A,2019,24.257,,20.8,12.0,5.0,42.5175,14.1483,Traffic,Urban,Montesilvano,0.678053013840861,2291.0
IT1977A,2020,22.819,,18.9,10.9,5.0,42.5175,14.1483,Traffic,Urban,Montesilvano,0.678053013840861,2291.0
IT1977A,2021,21.799,,19.0,10.8,5.0,42.5175,14.1483,Traffic,Urban,Montesilvano,0.678053013840861,2291.0
IT1977A,2022,18.466,,21.8,12.4,5.0,42.5175,14.1483,Traffic,Urban,Montesilvano,0.678053013840861,2291.0
IT1977A,2023,17.947,,18.6,11.1,5.0,42.5175,14.1483,Traffic,Urban,Montesilvano,0.678053013840861,2291.0
IT1977A,2024,13.393,,19.3,10.9,5.0,42.5175,14.1483,Traffic,Urban,Montesilvano,0.678053013840861,2291.0
IT1993A,2015,15.619,56.595,23.0,9.0,15.0,39.2606,9.1364,Background,Urban,Monserrato,0.48301723298648014,2832.0
IT1993A,2016,17.704,56.933,23.7,6.94,15.0,39.2606,9.1364,Background,Urban,Monserrato,0.48301723298648014,2832.0
IT1993A,2017,17.063,55.599,23.7,12.76,15.0,39.2606,9.1364,Background,Urban,Monserrato,0.48301723298648014,2832.0
IT1993A,2018,11.572,53.911,24.7,9.402,15.0,39.2606,9.1364,Background,Urban,Monserrato,0.48301723298648014,2832.0
IT1993A,2019,8.82,48.823,23.6,8.14,15.0,39.2606,9.1364,Background,Urban,Monserrato,0.48301723298648014,2832.0
IT1993A,2020,4.613,47.484,23.3,4.233,15.0,39.2606,9.1364,Background,Urban,Monserrato,0.48301723298648014,2832.0
IT1993A,2021,7.096,42.993,23.6,4.945,15.0,39.2606,9.1364,Background,Urban,Monserrato,0.48301723298648014,2832.0
IT1993A,2022,8.426,47.486,24.6,5.006,15.0,39.2606,9.1364,Background,Urban,Monserrato,0.48301723298648014,2832.0
IT1993A,2023,4.075,40.817,24.0,6.105,15.0,39.2606,9.1364,Background,Urban,Monserrato,0.48301723298648014,2832.0
IT1993A,2024,2.057,45.732,24.4,6.573,15.0,39.2606,9.1364,Background,Urban,Monserrato,0.48301723298648014,2832.0
IT1996A,2015,5.875,,13.2,6.65,532.0,40.2564,8.7731,Background,Rural,Macomer,0.9563128569852415,74.0
IT1996A,2016,5.878,,11.9,4.74,532.0,40.2564,8.7731,Background,Rural,Macomer,0.9563128569852415,74.0
IT1996A,2017,5.379,,12.5,5.43,532.0,40.2564,8.7731,Background,Rural,Macomer,0.9563128569852415,74.0
IT1996A,2018,4.584,64.474,12.1,5.454,532.0,40.2564,8.7731,Background,Rural,Macomer,0.9563128569852415,74.0
IT1996A,2019,4.464,70.656,12.7,5.393,532.0,40.2564,8.7731,Background,Rural,Macomer,0.9563128569852415,74.0
IT1996A,2020,4.293,68.083,11.4,5.23,532.0,40.2564,8.7731,Background,Rural,Macomer,0.9563128569852415,74.0
IT1996A,2021,3.701,71.617,12.0,5.25,532.0,40.2564,8.7731,Background,Rural,Macomer,0.9563128569852415,74.0
IT1996A,2022,5.957,78.904,15.9,6.288,532.0,40.2564,8.7731,Background,Rural,Macomer,0.9563128569852415,74.0
IT1996A,2023,4.758,74.719,17.1,5.108,532.0,40.2564,8.7731,Background,Rural,Macomer,0.9563128569852415,74.0
IT1996A,2024,3.071,75.378,16.1,2.3,532.0,40.2564,8.7731,Background,Rural,Macomer,0.9563128569852415,74.0
IT1997A,2021,7.682,70.839,17.4,10.7,28.0,38.1906,15.2491,Background,Suburban,Milazzo,0.6415393626544872,1212.0
IT1997A,2022,9.566,72.953,18.7,12.0,28.0,38.1906,15.2491,Background,Suburban,Milazzo,0.6415393626544872,1212.0
IT1997A,2023,10.852,70.099,18.8,12.1,28.0,38.1906,15.2491,Background,Suburban,Milazzo,0.6415393626544872,1212.0
IT1997A,2024,9.875,67.912,20.2,11.0,28.0,38.1906,15.2491,Background,Suburban,Milazzo,0.6415393626544872,1212.0
IT2003A,2022,16.648,62.026,26.3,10.9,15.0,41.3167,16.2861,Background,Urban,Barletta,0.9177355415697772,617.0
IT2003A,2023,14.008,59.616,24.0,10.3,15.0,41.3167,16.2861,Background,Urban,Barletta,0.9177355415697772,617.0
IT2003A,2024,13.632,60.374,19.8,9.5,15.0,41.3167,16.2861,Background,Urban,Barletta,0.9177355415697772,617.0
IT2004A,2018,21.735,,17.0,10.0,305.0,43.1044,12.3747,Traffic,Urban,Perugia,0.8763448364149111,363.0
IT2004A,2019,19.597,,15.5,9.4,305.0,43.1044,12.3747,Traffic,Urban,Perugia,0.8763448364149111,363.0
IT2004A,2020,15.509,,14.0,9.0,305.0,43.1044,12.3747,Traffic,Urban,Perugia,0.8763448364149111,363.0
IT2004A,2021,13.909,,14.0,8.0,305.0,43.1044,12.3747,Traffic,Urban,Perugia,0.8763448364149111,363.0
IT2004A,2022,18.678,,18.0,9.0,305.0,43.1044,12.3747,Traffic,Urban,Perugia,0.8763448364149111,363.0
IT2004A,2023,19.538,,17.0,9.0,305.0,43.1044,12.3747,Traffic,Urban,Perugia,0.8763448364149111,363.0
IT2004A,2024,17.913,,15.0,9.0,305.0,43.1044,12.3747,Traffic,Urban,Perugia,0.8763448364149111,363.0
IT2007A,2021,12.787,62.684,17.063,12.002,323.0,45.8094,9.2228,Background,Urban,Erba,0.6082173523062939,925.0
IT2007A,2022,13.085,61.323,19.941,12.883,323.0,45.8094,9.2228,Background,Urban,Erba,0.6082173523062939,925.0
IT2007A,2023,10.702,65.511,16.3,11.579,323.0,45.8094,9.2228,Background,Urban,Erba,0.6082173523062939,925.0
IT2007A,2024,16.018,60.057,15.049,8.57,323.0,45.8094,9.2228,Background,Urban,Erba,0.6082173523062939,925.0
IT2009A,2015,10.916,,17.7,5.9,275.0,40.7244,8.5761,Background,Urban,Sassari,0.9393269357182372,222.0
IT2009A,2016,11.107,,21.6,5.0,275.0,40.7244,8.5761,Background,Urban,Sassari,0.9393269357182372,222.0
IT2009A,2017,10.652,,22.6,5.3,275.0,40.7244,8.5761,Background,Urban,Sassari,0.9393269357182372,222.0
IT2009A,2018,9.677,69.232,24.0,5.0,275.0,40.7244,8.5761,Background,Urban,Sassari,0.9393269357182372,222.0
IT2009A,2019,8.871,67.832,23.0,4.8,275.0,40.7244,8.5761,Background,Urban,Sassari,0.9393269357182372,222.0
IT2009A,2020,8.261,60.442,20.6,4.9,275.0,40.7244,8.5761,Background,Urban,Sassari,0.9393269357182372,222.0
IT2009A,2021,8.964,59.745,19.5,4.9,275.0,40.7244,8.5761,Background,Urban,Sassari,0.9393269357182372,222.0
IT2009A,2022,9.218,56.023,17.2,5.4,275.0,40.7244,8.5761,Background,Urban,Sassari,0.9393269357182372,222.0
IT2009A,2023,6.659,49.403,18.7,5.1,275.0,40.7244,8.5761,Background,Urban,Sassari,0.9393269357182372,222.0
IT2009A,2024,5.36,43.699,17.7,4.5,275.0,40.7244,8.5761,Background,Urban,Sassari,0.9393269357182372,222.0
IT2010A,2015,4.615,,19.7,8.1,16.0,40.8314,8.4053,Background,Urban,Porto Torres,0.7891807174987965,197.0
IT2010A,2016,7.148,,17.9,6.9,16.0,40.8314,8.4053,Background,Urban,Porto Torres,0.7891807174987965,197.0
